"timestamp","coder_id","paper_id","entry_id"
2020-03-26 15:38:24,"A_Herzberger",2577,"3"
2020-03-26 15:37:47,"A_Herzberger",2577,"2"
2020-03-26 15:36:53,"A_Herzberger",2577,"1"
2020-05-29 12:33:04,"A_Herzberger",3243,"1"
2020-03-18 09:30:44,"A_Herzberger",3456,"1"
2020-03-18 09:32:22,"A_Herzberger",3456,"1"
2020-03-18 09:33:50,"A_Herzberger",3456,"1"
2020-06-10 16:27:00,"A_Herzberger",4060,"9"
2020-06-10 16:26:00,"A_Herzberger",4060,"8"
2020-06-10 16:25:00,"A_Herzberger",4060,"7"
2020-06-10 16:24:00,"A_Herzberger",4060,"6"
2020-06-10 17:15:00,"A_Herzberger",4060,"57"
2020-06-10 17:14:00,"A_Herzberger",4060,"56"
2020-06-10 17:13:00,"A_Herzberger",4060,"55"
2020-06-10 17:12:00,"A_Herzberger",4060,"54"
2020-06-10 17:11:00,"A_Herzberger",4060,"53"
2020-06-10 17:10:00,"A_Herzberger",4060,"52"
2020-06-10 17:09:00,"A_Herzberger",4060,"51"
2020-06-10 17:08:00,"A_Herzberger",4060,"50"
2020-06-10 16:23:00,"A_Herzberger",4060,"5"
2020-06-10 17:07:00,"A_Herzberger",4060,"49"
2020-06-10 17:06:00,"A_Herzberger",4060,"48"
2020-06-10 17:05:00,"A_Herzberger",4060,"47"
2020-06-10 17:04:00,"A_Herzberger",4060,"46"
2020-06-10 17:03:00,"A_Herzberger",4060,"45"
2020-06-10 17:02:00,"A_Herzberger",4060,"44"
2020-06-10 17:01:00,"A_Herzberger",4060,"43"
2020-06-10 17:00:00,"A_Herzberger",4060,"42"
2020-06-10 16:59:00,"A_Herzberger",4060,"41"
2020-06-10 16:58:00,"A_Herzberger",4060,"40"
2020-06-10 16:22:00,"A_Herzberger",4060,"4"
2020-06-10 16:57:00,"A_Herzberger",4060,"39"
2020-06-10 16:56:00,"A_Herzberger",4060,"38"
2020-06-10 16:55:00,"A_Herzberger",4060,"37"
2020-06-10 16:54:00,"A_Herzberger",4060,"36"
2020-06-10 16:53:00,"A_Herzberger",4060,"35"
2020-06-10 16:52:00,"A_Herzberger",4060,"34"
2020-06-10 16:51:00,"A_Herzberger",4060,"33"
2020-06-10 16:50:00,"A_Herzberger",4060,"32"
2020-06-10 16:49:00,"A_Herzberger",4060,"31"
2020-06-10 16:48:00,"A_Herzberger",4060,"30"
2020-06-10 16:21:00,"A_Herzberger",4060,"3"
2020-06-10 16:47:00,"A_Herzberger",4060,"29"
2020-06-10 16:46:00,"A_Herzberger",4060,"28"
2020-06-10 16:45:00,"A_Herzberger",4060,"27"
2020-06-10 16:44:00,"A_Herzberger",4060,"26"
2020-06-10 16:43:00,"A_Herzberger",4060,"25"
2020-06-10 16:42:00,"A_Herzberger",4060,"24"
2020-06-10 16:41:00,"A_Herzberger",4060,"23"
2020-06-10 16:40:00,"A_Herzberger",4060,"22"
2020-06-10 16:39:00,"A_Herzberger",4060,"21"
2020-06-10 16:38:00,"A_Herzberger",4060,"20"
2020-06-10 16:20:00,"A_Herzberger",4060,"2"
2020-06-10 16:37:00,"A_Herzberger",4060,"19"
2020-06-10 16:36:00,"A_Herzberger",4060,"18"
2020-06-10 16:35:00,"A_Herzberger",4060,"17"
2020-06-10 16:34:00,"A_Herzberger",4060,"16"
2020-06-10 16:33:00,"A_Herzberger",4060,"15"
2020-06-10 16:32:00,"A_Herzberger",4060,"14"
2020-06-10 16:31:00,"A_Herzberger",4060,"13"
2020-06-10 16:30:00,"A_Herzberger",4060,"12"
2020-06-10 16:29:00,"A_Herzberger",4060,"11"
2020-06-10 16:28:00,"A_Herzberger",4060,"10"
2020-06-10 16:19:00,"A_Herzberger",4060,"1"
2020-03-18 15:24:32,"A_Herzberger",4087,"1"
2020-06-15 13:56:40,"A_Herzberger",4518,"4"
2020-04-10 16:05:34,"A_Herzberger",5477,"1"
2020-03-19 10:46:01,"A_Herzberger",5486,"1"
2020-06-09 14:31:05,"A_Herzberger",5577,"1"
2020-03-26 16:16:01,"A_Herzberger",5875,"2"
2020-03-26 16:15:13,"A_Herzberger",5875,"1"
2020-03-26 16:17:51,"A_Herzberger",5875,"1"
2020-03-20 10:23:36,"A_Herzberger",5905,"1"
2020-03-20 10:24:21,"A_Herzberger",5905,"1"
2020-03-20 10:24:58,"A_Herzberger",5905,"1"
2020-03-20 10:25:53,"A_Herzberger",5905,"1"
2020-03-20 10:26:36,"A_Herzberger",5905,"1"
2020-03-20 10:27:43,"A_Herzberger",5905,"1"
2020-03-31 14:29:03,"A_Herzberger",6331,"2"
2020-03-31 14:28:00,"A_Herzberger",6331,"1"
2020-03-17 10:58:08,"A_Herzberger",6655,"1"
2020-03-17 10:59:09,"A_Herzberger",6655,"1"
2020-03-18 20:13:07,"A_Torres",357,"5"
2020-03-18 20:12:14,"A_Torres",357,"4"
2020-03-18 20:11:11,"A_Torres",357,"3"
2020-03-18 20:09:45,"A_Torres",357,"2"
2020-03-18 20:07:38,"A_Torres",357,"1"
2020-05-24 16:01:15,"A_Torres",1366,"5"
2020-05-24 16:00:16,"A_Torres",1366,"4"
2020-05-24 15:59:45,"A_Torres",1366,"3"
2020-05-24 15:59:03,"A_Torres",1366,"2"
2020-05-24 15:58:25,"A_Torres",1366,"1"
2020-03-30 20:23:57,"A_Torres",1488,"9"
2020-03-30 20:34:42,"A_Torres",1488,"9"
2020-03-30 20:23:18,"A_Torres",1488,"8"
2020-03-30 20:33:58,"A_Torres",1488,"8"
2020-03-30 20:22:44,"A_Torres",1488,"7"
2020-03-30 20:33:16,"A_Torres",1488,"7"
2020-03-30 20:22:03,"A_Torres",1488,"6"
2020-03-30 20:32:37,"A_Torres",1488,"6"
2020-03-30 20:21:09,"A_Torres",1488,"5"
2020-03-30 20:31:51,"A_Torres",1488,"4"
2020-03-30 20:20:31,"A_Torres",1488,"4"
2020-03-30 20:19:57,"A_Torres",1488,"3"
2020-03-30 20:31:00,"A_Torres",1488,"3"
2020-03-30 20:19:05,"A_Torres",1488,"2"
2020-03-30 20:30:23,"A_Torres",1488,"2"
2020-03-30 20:29:02,"A_Torres",1488,"15"
2020-03-30 20:28:12,"A_Torres",1488,"14"
2020-03-30 20:27:31,"A_Torres",1488,"13"
2020-03-30 20:26:51,"A_Torres",1488,"12"
2020-03-30 20:26:07,"A_Torres",1488,"11"
2020-03-30 20:24:45,"A_Torres",1488,"10"
2020-03-30 20:35:20,"A_Torres",1488,"10"
2020-03-30 20:17:57,"A_Torres",1488,"1"
2020-03-30 20:29:50,"A_Torres",1488,"1"
2020-03-31 12:18:58,"A_Torres",1551,"9"
2020-03-31 12:18:18,"A_Torres",1551,"8"
2020-03-31 12:17:33,"A_Torres",1551,"7"
2020-03-31 12:16:52,"A_Torres",1551,"6"
2020-03-31 12:16:12,"A_Torres",1551,"5"
2020-03-31 12:15:28,"A_Torres",1551,"4"
2020-03-31 12:14:43,"A_Torres",1551,"3"
2020-03-31 12:30:37,"A_Torres",1551,"26"
2020-03-31 12:30:06,"A_Torres",1551,"25"
2020-03-31 12:29:30,"A_Torres",1551,"24"
2020-03-31 12:28:57,"A_Torres",1551,"23"
2020-03-31 12:28:19,"A_Torres",1551,"22"
2020-03-31 12:27:47,"A_Torres",1551,"21"
2020-03-31 12:26:54,"A_Torres",1551,"20"
2020-03-31 12:10:38,"A_Torres",1551,"2"
2020-03-31 12:11:15,"A_Torres",1551,"2"
2020-03-31 12:25:15,"A_Torres",1551,"19"
2020-03-31 12:26:15,"A_Torres",1551,"19"
2020-03-31 12:24:35,"A_Torres",1551,"17"
2020-03-31 12:23:50,"A_Torres",1551,"16"
2020-03-31 12:23:14,"A_Torres",1551,"15"
2020-03-31 12:22:37,"A_Torres",1551,"14"
2020-03-31 12:21:54,"A_Torres",1551,"13"
2020-03-31 12:21:15,"A_Torres",1551,"12"
2020-03-31 12:20:35,"A_Torres",1551,"11"
2020-03-31 12:19:43,"A_Torres",1551,"10"
2020-03-31 12:10:03,"A_Torres",1551,"1"
2020-03-31 14:10:30,"A_Torres",1590,"4"
2020-03-31 14:09:52,"A_Torres",1590,"3"
2020-03-31 14:09:14,"A_Torres",1590,"2"
2020-03-31 14:08:20,"A_Torres",1590,"1"
2020-03-31 14:43:05,"A_Torres",1821,"1"
2020-04-16 18:24:09,"A_Torres",2670,"2"
2020-04-16 18:23:00,"A_Torres",2670,"1"
2020-04-02 14:01:59,"A_Torres",3456,"2"
2020-04-02 14:01:12,"A_Torres",3456,"1"
2020-04-02 14:36:08,"A_Torres",3924,"8"
2020-04-02 14:35:27,"A_Torres",3924,"7"
2020-04-02 14:34:47,"A_Torres",3924,"6"
2020-04-02 14:34:14,"A_Torres",3924,"5"
2020-04-02 14:33:36,"A_Torres",3924,"4"
2020-04-02 14:32:51,"A_Torres",3924,"3"
2020-04-02 14:32:11,"A_Torres",3924,"2"
2020-04-02 14:31:29,"A_Torres",3924,"1"
2020-04-29 16:32:37,"A_Torres",6254,"8"
2020-04-29 16:31:56,"A_Torres",6254,"7"
2020-04-29 16:31:22,"A_Torres",6254,"6"
2020-04-29 16:30:48,"A_Torres",6254,"5"
2020-04-29 16:29:57,"A_Torres",6254,"4"
2020-04-29 16:29:23,"A_Torres",6254,"3"
2020-04-29 16:28:42,"A_Torres",6254,"2"
2020-04-29 16:28:06,"A_Torres",6254,"1"
2020-05-19 15:16:00,"C_Hovis",84,"99"
2020-05-19 15:15:00,"C_Hovis",84,"98"
2020-05-19 15:14:00,"C_Hovis",84,"97"
2020-05-19 15:13:00,"C_Hovis",84,"96"
2020-05-19 15:12:00,"C_Hovis",84,"95"
2020-05-19 15:11:00,"C_Hovis",84,"94"
2020-05-19 15:10:00,"C_Hovis",84,"93"
2020-05-19 15:09:00,"C_Hovis",84,"92"
2020-05-19 15:08:00,"C_Hovis",84,"91"
2020-05-19 15:07:00,"C_Hovis",84,"90"
2020-05-19 13:46:00,"C_Hovis",84,"9"
2020-05-19 15:06:00,"C_Hovis",84,"89"
2020-05-19 15:05:00,"C_Hovis",84,"88"
2020-05-19 15:04:00,"C_Hovis",84,"87"
2020-05-19 15:03:00,"C_Hovis",84,"86"
2020-05-19 15:02:00,"C_Hovis",84,"85"
2020-05-19 15:01:00,"C_Hovis",84,"84"
2020-05-19 15:00:00,"C_Hovis",84,"83"
2020-05-19 14:59:00,"C_Hovis",84,"82"
2020-05-19 14:58:00,"C_Hovis",84,"81"
2020-05-19 14:57:00,"C_Hovis",84,"80"
2020-05-19 13:45:00,"C_Hovis",84,"8"
2020-05-19 14:56:00,"C_Hovis",84,"79"
2020-05-19 14:55:00,"C_Hovis",84,"78"
2020-05-19 14:54:00,"C_Hovis",84,"77"
2020-05-19 14:53:00,"C_Hovis",84,"76"
2020-05-19 14:52:00,"C_Hovis",84,"75"
2020-05-19 14:51:00,"C_Hovis",84,"74"
2020-05-19 14:50:00,"C_Hovis",84,"73"
2020-05-19 14:49:00,"C_Hovis",84,"72"
2020-05-19 14:48:00,"C_Hovis",84,"71"
2020-05-19 14:47:00,"C_Hovis",84,"70"
2020-05-19 13:44:00,"C_Hovis",84,"7"
2020-05-19 14:46:00,"C_Hovis",84,"69"
2020-05-19 14:45:00,"C_Hovis",84,"68"
2020-05-19 14:44:00,"C_Hovis",84,"67"
2020-05-19 14:43:00,"C_Hovis",84,"66"
2020-05-19 14:42:00,"C_Hovis",84,"65"
2020-05-19 14:41:00,"C_Hovis",84,"64"
2020-05-19 14:40:00,"C_Hovis",84,"63"
2020-05-19 14:39:00,"C_Hovis",84,"62"
2020-05-19 14:38:00,"C_Hovis",84,"61"
2020-05-19 14:37:00,"C_Hovis",84,"60"
2020-05-19 13:43:00,"C_Hovis",84,"6"
2020-05-19 14:36:00,"C_Hovis",84,"59"
2020-05-19 14:35:00,"C_Hovis",84,"58"
2020-05-19 14:34:00,"C_Hovis",84,"57"
2020-05-19 14:33:00,"C_Hovis",84,"56"
2020-05-19 14:32:00,"C_Hovis",84,"55"
2020-05-19 14:31:00,"C_Hovis",84,"54"
2020-05-19 14:30:00,"C_Hovis",84,"53"
2020-05-19 14:29:00,"C_Hovis",84,"52"
2020-05-19 14:28:00,"C_Hovis",84,"51"
2020-05-19 14:27:00,"C_Hovis",84,"50"
2020-05-19 13:42:00,"C_Hovis",84,"5"
2020-05-19 14:26:00,"C_Hovis",84,"49"
2020-05-19 14:25:00,"C_Hovis",84,"48"
2020-05-19 14:24:00,"C_Hovis",84,"47"
2020-05-19 14:23:00,"C_Hovis",84,"46"
2020-05-19 14:22:00,"C_Hovis",84,"45"
2020-05-19 14:21:00,"C_Hovis",84,"44"
2020-05-19 14:20:00,"C_Hovis",84,"43"
2020-05-19 14:19:00,"C_Hovis",84,"42"
2020-05-19 14:18:00,"C_Hovis",84,"41"
2020-05-19 14:17:00,"C_Hovis",84,"40"
2020-05-19 13:41:00,"C_Hovis",84,"4"
2020-05-19 14:16:00,"C_Hovis",84,"39"
2020-05-19 14:15:00,"C_Hovis",84,"38"
2020-05-19 14:14:00,"C_Hovis",84,"37"
2020-05-19 14:13:00,"C_Hovis",84,"36"
2020-05-19 14:12:00,"C_Hovis",84,"35"
2020-05-19 14:11:00,"C_Hovis",84,"34"
2020-05-19 14:10:00,"C_Hovis",84,"33"
2020-05-19 14:09:00,"C_Hovis",84,"32"
2020-05-19 14:08:00,"C_Hovis",84,"31"
2020-05-19 14:07:00,"C_Hovis",84,"30"
2020-05-19 13:40:00,"C_Hovis",84,"3"
2020-05-19 14:06:00,"C_Hovis",84,"29"
2020-05-19 14:05:00,"C_Hovis",84,"28"
2020-05-19 14:04:00,"C_Hovis",84,"27"
2020-05-19 14:03:00,"C_Hovis",84,"26"
2020-05-19 14:02:00,"C_Hovis",84,"25"
2020-05-19 14:01:00,"C_Hovis",84,"24"
2020-05-19 14:00:00,"C_Hovis",84,"23"
2020-05-19 13:59:00,"C_Hovis",84,"22"
2020-05-19 13:58:00,"C_Hovis",84,"21"
2020-05-19 13:57:00,"C_Hovis",84,"20"
2020-04-29 13:14:31,"C_Hovis",84,"2"
2020-05-19 13:56:00,"C_Hovis",84,"19"
2020-05-19 13:55:00,"C_Hovis",84,"18"
2020-05-19 13:54:00,"C_Hovis",84,"17"
2020-05-19 16:19:00,"C_Hovis",84,"162"
2020-05-19 16:18:00,"C_Hovis",84,"161"
2020-05-19 16:17:00,"C_Hovis",84,"160"
2020-05-19 13:53:00,"C_Hovis",84,"16"
2020-05-19 16:16:00,"C_Hovis",84,"159"
2020-05-19 16:15:00,"C_Hovis",84,"158"
2020-05-19 16:14:00,"C_Hovis",84,"157"
2020-05-19 16:13:00,"C_Hovis",84,"156"
2020-05-19 16:12:00,"C_Hovis",84,"155"
2020-05-19 16:11:00,"C_Hovis",84,"154"
2020-05-19 16:10:00,"C_Hovis",84,"153"
2020-05-19 16:09:00,"C_Hovis",84,"152"
2020-05-19 16:08:00,"C_Hovis",84,"151"
2020-05-19 16:07:00,"C_Hovis",84,"150"
2020-05-19 13:52:00,"C_Hovis",84,"15"
2020-05-19 16:06:00,"C_Hovis",84,"149"
2020-05-19 16:05:00,"C_Hovis",84,"148"
2020-05-19 16:04:00,"C_Hovis",84,"147"
2020-05-19 16:03:00,"C_Hovis",84,"146"
2020-05-19 16:02:00,"C_Hovis",84,"145"
2020-05-19 16:01:00,"C_Hovis",84,"144"
2020-05-19 16:00:00,"C_Hovis",84,"143"
2020-05-19 15:59:00,"C_Hovis",84,"142"
2020-05-19 15:58:00,"C_Hovis",84,"141"
2020-05-19 15:57:00,"C_Hovis",84,"140"
2020-05-19 13:51:00,"C_Hovis",84,"14"
2020-05-19 15:56:00,"C_Hovis",84,"139"
2020-05-19 15:55:00,"C_Hovis",84,"138"
2020-05-19 15:54:00,"C_Hovis",84,"137"
2020-05-19 15:53:00,"C_Hovis",84,"136"
2020-05-19 15:52:00,"C_Hovis",84,"135"
2020-05-19 15:51:00,"C_Hovis",84,"134"
2020-05-19 15:50:00,"C_Hovis",84,"133"
2020-05-19 15:49:00,"C_Hovis",84,"132"
2020-05-19 15:48:00,"C_Hovis",84,"131"
2020-05-19 15:47:00,"C_Hovis",84,"130"
2020-05-19 13:50:00,"C_Hovis",84,"13"
2020-05-19 15:46:00,"C_Hovis",84,"129"
2020-05-19 15:45:00,"C_Hovis",84,"128"
2020-05-19 15:44:00,"C_Hovis",84,"127"
2020-05-19 15:43:00,"C_Hovis",84,"126"
2020-05-19 15:42:00,"C_Hovis",84,"125"
2020-05-19 15:41:00,"C_Hovis",84,"124"
2020-05-19 15:40:00,"C_Hovis",84,"123"
2020-05-19 15:39:00,"C_Hovis",84,"122"
2020-05-19 15:38:00,"C_Hovis",84,"121"
2020-05-19 15:37:00,"C_Hovis",84,"120"
2020-05-19 13:49:00,"C_Hovis",84,"12"
2020-05-19 15:36:00,"C_Hovis",84,"119"
2020-05-19 15:35:00,"C_Hovis",84,"118"
2020-05-19 15:34:00,"C_Hovis",84,"117"
2020-05-19 15:33:00,"C_Hovis",84,"116"
2020-05-19 15:32:00,"C_Hovis",84,"115"
2020-05-19 15:31:00,"C_Hovis",84,"114"
2020-05-19 15:30:00,"C_Hovis",84,"113"
2020-05-19 15:29:00,"C_Hovis",84,"112"
2020-05-19 15:28:00,"C_Hovis",84,"111"
2020-05-19 15:27:00,"C_Hovis",84,"110"
2020-05-19 13:48:00,"C_Hovis",84,"11"
2020-05-19 15:26:00,"C_Hovis",84,"109"
2020-05-19 15:25:00,"C_Hovis",84,"108"
2020-05-19 15:24:00,"C_Hovis",84,"107"
2020-05-19 15:23:00,"C_Hovis",84,"106"
2020-05-19 15:22:00,"C_Hovis",84,"105"
2020-05-19 15:21:00,"C_Hovis",84,"104"
2020-05-19 15:20:00,"C_Hovis",84,"103"
2020-05-19 15:19:00,"C_Hovis",84,"102"
2020-05-19 15:18:00,"C_Hovis",84,"101"
2020-05-19 15:17:00,"C_Hovis",84,"100"
2020-05-19 13:47:00,"C_Hovis",84,"10"
2020-04-29 13:14:29,"C_Hovis",84,"1"
2020-04-28 18:13:25,"C_Hovis",134,"9"
2020-04-28 18:13:22,"C_Hovis",134,"8"
2020-04-28 18:13:20,"C_Hovis",134,"7"
2020-04-28 18:13:18,"C_Hovis",134,"6"
2020-04-28 18:13:16,"C_Hovis",134,"5"
2020-04-28 18:13:15,"C_Hovis",134,"4"
2020-04-28 18:03:23,"C_Hovis",134,"3"
2020-04-28 18:33:34,"C_Hovis",134,"20"
2020-04-28 18:03:19,"C_Hovis",134,"2"
2020-04-28 18:33:32,"C_Hovis",134,"19"
2020-04-28 18:33:27,"C_Hovis",134,"18"
2020-04-28 18:33:22,"C_Hovis",134,"17"
2020-04-28 18:33:20,"C_Hovis",134,"16"
2020-04-28 18:33:18,"C_Hovis",134,"15"
2020-04-28 18:23:32,"C_Hovis",134,"14"
2020-04-28 18:23:30,"C_Hovis",134,"13"
2020-04-28 18:23:28,"C_Hovis",134,"12"
2020-04-28 18:23:26,"C_Hovis",134,"11"
2020-04-28 18:23:21,"C_Hovis",134,"10"
2020-04-28 18:03:16,"C_Hovis",134,"1"
2020-08-31 14:48:06,"C_Hovis",264,"6"
2020-08-31 14:48:07,"C_Hovis",264,"5"
2020-08-31 14:48:09,"C_Hovis",264,"4"
2020-08-31 14:48:10,"C_Hovis",264,"3"
2020-08-31 14:48:12,"C_Hovis",264,"2"
2020-08-31 14:48:14,"C_Hovis",264,"1"
2020-09-01 15:24:04,"C_Hovis",483,"3"
2020-09-01 15:23:56,"C_Hovis",483,"2"
2020-09-01 15:23:55,"C_Hovis",483,"1"
2020-09-01 15:47:48,"C_Hovis",826,"4"
2020-09-01 15:47:49,"C_Hovis",826,"3"
2020-09-01 15:47:51,"C_Hovis",826,"2"
2020-09-01 15:47:53,"C_Hovis",826,"1"
2020-08-27 17:51:33,"C_Hovis",1007,"9"
2020-08-27 17:51:32,"C_Hovis",1007,"8"
2020-08-27 17:51:30,"C_Hovis",1007,"7"
2020-08-27 17:51:29,"C_Hovis",1007,"6"
2020-08-27 17:51:27,"C_Hovis",1007,"5"
2020-08-27 17:51:26,"C_Hovis",1007,"4"
2020-08-27 17:51:24,"C_Hovis",1007,"3"
2020-08-27 17:51:22,"C_Hovis",1007,"2"
2020-08-27 17:51:36,"C_Hovis",1007,"10"
2020-08-27 17:51:20,"C_Hovis",1007,"1"
2020-04-27 15:48:24,"C_Hovis",1349,"1"
2020-03-18 14:43:59,"C_Hovis",1488,"9"
2020-03-18 14:41:17,"C_Hovis",1488,"8"
2020-03-18 14:40:22,"C_Hovis",1488,"7"
2020-03-18 14:39:03,"C_Hovis",1488,"6"
2020-03-18 14:37:52,"C_Hovis",1488,"5"
2020-03-18 14:36:19,"C_Hovis",1488,"4"
2020-03-18 14:35:21,"C_Hovis",1488,"3"
2020-03-18 14:31:30,"C_Hovis",1488,"2"
2020-03-18 14:45:07,"C_Hovis",1488,"10"
2020-03-18 14:30:08,"C_Hovis",1488,"1"
2020-09-01 17:32:18,"C_Hovis",1893,"6"
2020-09-01 17:31:53,"C_Hovis",1893,"5"
2020-09-01 17:31:20,"C_Hovis",1893,"4"
2020-09-01 17:30:43,"C_Hovis",1893,"3"
2020-09-01 17:30:15,"C_Hovis",1893,"2"
2020-09-01 17:30:19,"C_Hovis",1893,"1"
2020-08-25 15:43:45,"C_Hovis",2401,"4"
2020-08-25 15:42:19,"C_Hovis",2401,"3"
2020-08-25 15:42:18,"C_Hovis",2401,"2"
2020-08-25 15:42:16,"C_Hovis",2401,"1"
2020-08-27 17:05:24,"C_Hovis",3081,"2"
2020-08-27 17:05:20,"C_Hovis",3081,"1"
2020-04-27 13:30:51,"C_Hovis",3112,"9"
2020-04-27 13:30:49,"C_Hovis",3112,"8"
2020-04-27 13:30:47,"C_Hovis",3112,"7"
2020-04-27 13:30:46,"C_Hovis",3112,"6"
2020-04-27 13:30:44,"C_Hovis",3112,"5"
2020-04-27 13:30:43,"C_Hovis",3112,"4"
2020-04-27 13:30:41,"C_Hovis",3112,"3"
2020-04-27 13:30:40,"C_Hovis",3112,"2"
2020-04-27 13:30:58,"C_Hovis",3112,"13"
2020-04-27 13:30:55,"C_Hovis",3112,"12"
2020-04-27 13:30:54,"C_Hovis",3112,"11"
2020-04-27 13:30:53,"C_Hovis",3112,"10"
2020-04-27 13:30:39,"C_Hovis",3112,"1"
2020-04-27 12:27:43,"C_Hovis",3335,"2"
2020-04-27 12:27:51,"C_Hovis",3335,"1"
2020-08-25 16:18:30,"C_Hovis",3361,"3"
2020-08-25 16:18:33,"C_Hovis",3361,"2"
2020-08-25 16:18:37,"C_Hovis",3361,"1"
2020-03-20 09:46:40,"C_Hovis",3456,"2"
2020-03-20 09:45:32,"C_Hovis",3456,"1"
2020-04-27 17:44:22,"C_Hovis",3484,"4"
2020-04-27 17:44:25,"C_Hovis",3484,"3"
2020-04-27 17:44:26,"C_Hovis",3484,"2"
2020-04-27 17:44:28,"C_Hovis",3484,"1"
2020-03-31 14:56:55,"C_Hovis",3924,"4"
2020-03-31 14:56:43,"C_Hovis",3924,"3"
2020-03-31 14:56:36,"C_Hovis",3924,"2"
2020-03-31 14:56:30,"C_Hovis",3924,"1"
2020-04-29 17:28:49,"C_Hovis",4063,"4"
2020-04-29 17:29:13,"C_Hovis",4063,"3"
2020-04-29 17:29:36,"C_Hovis",4063,"2"
2020-04-29 17:30:08,"C_Hovis",4063,"1"
2020-04-30 13:01:28,"C_Hovis",4760,"2"
2020-04-30 13:01:30,"C_Hovis",4760,"1"
2020-04-27 16:08:47,"C_Hovis",4850,"1"
2020-04-30 12:40:47,"C_Hovis",5756,"7"
2020-04-30 12:40:49,"C_Hovis",5756,"6"
2020-04-30 12:40:50,"C_Hovis",5756,"5"
2020-04-30 12:40:52,"C_Hovis",5756,"4"
2020-04-30 12:40:53,"C_Hovis",5756,"3"
2020-04-30 12:40:54,"C_Hovis",5756,"2"
2020-04-30 12:31:35,"C_Hovis",5756,"1"
2020-04-21 11:48:23,"C_Hovis",6511,"6"
2020-04-21 11:48:18,"C_Hovis",6511,"5"
2020-04-21 11:48:17,"C_Hovis",6511,"4"
2020-04-21 11:48:09,"C_Hovis",6511,"3"
2020-04-21 11:48:07,"C_Hovis",6511,"2"
2020-04-21 11:48:06,"C_Hovis",6511,"1"
2020-03-30 18:55:38,"C_Hovis",6655,"2"
2020-03-30 18:55:37,"C_Hovis",6655,"1"
2020-09-01 16:42:44,"C_Hovis",3790002,"1"
2020-04-07 14:05:21,"E_Dean",17,"1"
2020-04-14 12:03:17,"E_Dean",339,"2"
2020-04-14 12:02:11,"E_Dean",339,"1"
2020-03-15 14:48:46,"E_Dean",1488,"Species traits"
2020-03-15 14:41:34,"E_Dean",1488,"Species richness"
2020-03-15 14:42:38,"E_Dean",1488,"Mean total abundance"
2020-03-15 14:44:05,"E_Dean",1488,"Community composition"
2020-03-19 09:59:52,"E_Dean",2704,"Total species richness"
2020-03-19 10:04:49,"E_Dean",2704,"richness of species with stable global population trends"
2020-03-19 10:04:12,"E_Dean",2704,"richness of species with increasing global population trends"
2020-03-19 10:05:35,"E_Dean",2704,"richness of species with decreasing global population trends"
2020-03-19 10:02:45,"E_Dean",2704,"richness of resident breeders"
2020-03-19 10:01:04,"E_Dean",2704," richness of passage migrants"
2020-04-05 07:52:09,"E_Dean",2998,"4"
2020-04-05 07:50:56,"E_Dean",2998,"3"
2020-04-05 07:49:19,"E_Dean",2998,"2"
2020-04-05 07:48:27,"E_Dean",2998,"1"
2020-04-05 08:18:08,"E_Dean",3122,"6"
